ID,dd,mm,aaaa,FechaUTC,hh,mm,ss,HoraUTC,Latitud,Longitud,Profundidad,Magnitud
20100609025211,09,06,2010,2010/06/09,02,52,11,02:52:11,15.99,-97.75,010,3.50
20100610075946,10,06,2010,2010/06/10,07,59,46,07:59:46,16.46,-94.00,119,3.90
20100611100359,11,06,2010,2010/06/11,10,03,59,10:03:59,14.35,-94.25,016,4.10
20100612180639,12,06,2010,2010/06/12,18,06,39,18:06:39,17.14,-94.09,170,4.80
20100613182522,13,06,2010,2010/06/13,18,25,22,18:25:22,17.01,-94.20,152,4.00
20100614054858,14,06,2010,2010/06/14,05,48,58,05:48:58,15.56,-93.61,085,4.00
20100615060503,15,06,2010,2010/06/15,06,05,03,06:05:03,18.08,-97.35,071,3.70
20100616173628,16,06,2010,2010/06/16,17,36,28,17:36:28,16.88,-94.96,111,4.00
20100617231459,17,06,2010,2010/06/17,23,14,59,23:14:59,17.35,-94.72,151,3.90
20100618102209,18,06,2010,2010/06/18,10,22,09,10:22:09,15.68,-91.23,070,3.90
20100619195337,19,06,2010,2010/06/19,19,53,37,19:53:37,15.52,-96.46,021,3.90
20100620001845,20,06,2010,2010/06/20,00,18,45,00:18:45,14.57,-93.48,023,4.30
20100621180200,21,06,2010,2010/06/21,18,02,00,18:02:00,17.41,-97.18,068,3.60
20100622011706,22,06,2010,2010/06/22,01,17,06,01:17:06,14.28,-92.46,016,4.00
20100623082523,23,06,2010,2010/06/23,08,25,23,08:25:23,16.06,-97.14,008,3.70
20100624120052,24,06,2010,2010/06/24,12,00,52,12:00:52,16.70,-95.02,094,3.90
20100625000753,25,06,2010,2010/06/25,00,07,53,00:07:53,17.31,-96.36,085,3.60
20100626052130,26,06,2010,2010/06/26,05,21,30,05:21:30,14.96,-93.96,018,3.80
20100627064020,27,06,2010,2010/06/27,06,40,20,06:40:20,16.98,-94.89,126,4.00
20100628092332,28,06,2010,2010/06/28,09,23,32,09:23:32,15.17,-93.07,076,3.90
20100629033820,29,06,2010,2010/06/29,03,38,20,03:38:20,17.90,-94.64,052,3.90
20100630214324,30,06,2010,2010/06/30,21,43,24,21:43:24,18.18,-95.27,025,4.00
20100701144027,01,07,2010,2010/07/01,14,40,27,14:40:27,17.21,-91.74,042,4.30
20100702230639,02,07,2010,2010/07/02,23,06,39,23:06:39,14.65,-92.57,075,4.40
20100703080047,03,07,2010,2010/07/03,08,00,47,08:00:47,17.01,-96.39,079,3.80
20100704145518,04,07,2010,2010/07/04,14,55,18,14:55:18,16.90,-94.84,121,3.70
20100705165157,05,07,2010,2010/07/05,16,51,57,16:51:57,17.05,-94.78,126,3.90
20100706053812,06,07,2010,2010/07/06,05,38,12,05:38:12,16.35,-95.09,065,4.20
20100707121049,07,07,2010,2010/07/07,12,10,49,12:10:49,15.09,-93.63,033,4.00
20100708224420,08,07,2010,2010/07/08,22,44,20,22:44:20,14.40,-93.96,020,4.20
20100709171627,09,07,2010,2010/07/09,17,16,27,17:16:27,16.33,-95.93,020,3.90
20100710164857,10,07,2010,2010/07/10,16,48,57,16:48:57,16.31,-97.63,056,3.70
20100711212442,11,07,2010,2010/07/11,21,24,42,21:24:42,17.00,-94.93,111,3.70
20100712005048,12,07,2010,2010/07/12,00,50,48,00:50:48,17.13,-96.27,105,3.50
20100713002447,13,07,2010,2010/07/13,00,24,47,00:24:47,17.21,-94.44,159,3.80
20100714082202,14,07,2010,2010/07/14,08,22,02,08:22:02,16.78,-94.55,116,4.00
20100715132430,15,07,2010,2010/07/15,13,24,30,13:24:30,15.44,-94.76,016,4.20
20100716024641,16,07,2010,2010/07/16,02,46,41,02:46:41,16.75,-95.23,099,3.70
20100717102313,17,07,2010,2010/07/17,10,23,13,10:23:13,16.02,-97.16,012,4.00
20100718113805,18,07,2010,2010/07/18,11,38,05,11:38:05,17.22,-94.40,050,4.00
20100719093107,19,07,2010,2010/07/19,09,31,07,09:31:07,16.40,-94.03,113,3.90
20100720204910,20,07,2010,2010/07/20,20,49,10,20:49:10,16.58,-98.10,046,3.50
20100721091459,21,07,2010,2010/07/21,09,14,59,09:14:59,17.38,-97.19,071,3.90
20100722111638,22,07,2010,2010/07/22,11,16,38,11:16:38,17.47,-97.40,067,4.00
20100723222038,23,07,2010,2010/07/23,22,20,38,22:20:38,15.84,-97.02,013,3.70
20100724192706,24,07,2010,2010/07/24,19,27,06,19:27:06,15.87,-97.14,016,3.70
20100725135726,25,07,2010,2010/07/25,13,57,26,13:57:26,15.58,-96.06,007,3.60
20100726151843,26,07,2010,2010/07/26,15,18,43,15:18:43,15.64,-96.08,008,3.60
20100727123328,27,07,2010,2010/07/27,12,33,28,12:33:28,16.48,-96.22,071,3.70
20100728142710,28,07,2010,2010/07/28,14,27,10,14:27:10,17.08,-97.00,065,4.40
20100729144546,29,07,2010,2010/07/29,14,45,46,14:45:46,16.13,-97.14,010,3.70
20100730034801,30,07,2010,2010/07/30,03,48,01,03:48:01,14.46,-92.37,076,3.90
20100731195043,31,07,2010,2010/07/31,19,50,43,19:50:43,16.53,-98.11,011,3.90
20100801042720,01,08,2010,2010/08/01,04,27,20,04:27:20,14.26,-92.77,026,4.00
20100802113213,02,08,2010,2010/08/02,11,32,13,11:32:13,16.70,-95.72,072,4.00
20100803114133,03,08,2010,2010/08/03,11,41,33,11:41:33,16.16,-97.60,020,3.70
20100804114959,04,08,2010,2010/08/04,11,49,59,11:49:59,15.46,-92.01,219,3.50
20100805181712,05,08,2010,2010/08/05,18,17,12,18:17:12,16.05,-97.72,020,3.70
20100806020437,06,08,2010,2010/08/06,02,04,37,02:04:37,16.53,-98.08,034,4.30
20100807035747,07,08,2010,2010/08/07,03,57,47,03:57:47,15.34,-94.58,019,4.10
20100808102207,08,08,2010,2010/08/08,10,22,07,10:22:07,17.25,-94.63,153,4.00
20100809194741,09,08,2010,2010/08/09,19,47,41,19:47:41,14.20,-93.47,020,4.30
20100810014050,10,08,2010,2010/08/10,01,40,50,01:40:50,17.40,-95.16,127,3.90
20100811020341,11,08,2010,2010/08/11,02,03,41,02:03:41,16.73,-94.92,096,3.80
20100812045927,12,08,2010,2010/08/12,04,59,27,04:59:27,17.09,-95.24,116,3.90
20100813120542,13,08,2010,2010/08/13,12,05,42,12:05:42,15.77,-95.67,034,3.80
20100814060100,14,08,2010,2010/08/14,06,01,00,06:01:00,14.70,-93.94,016,4.30
20100815091329,15,08,2010,2010/08/15,09,13,29,09:13:29,15.87,-95.40,017,3.90
20100816190324,16,08,2010,2010/08/16,19,03,24,19:03:24,16.24,-96.73,013,3.90
20100817211156,17,08,2010,2010/08/17,21,11,56,21:11:56,17.10,-94.07,165,4.20
20100818142246,18,08,2010,2010/08/18,14,22,46,14:22:46,14.51,-93.26,020,4.30
20100819022542,19,08,2010,2010/08/19,02,25,42,02:25:42,16.79,-94.39,126,3.70
20100820110930,20,08,2010,2010/08/20,11,09,30,11:09:30,15.42,-93.23,098,3.80
20100821202924,21,08,2010,2010/08/21,20,29,24,20:29:24,14.26,-92.94,023,4.40
20100822065425,22,08,2010,2010/08/22,06,54,25,06:54:25,15.97,-95.32,016,3.80
20100823074308,23,08,2010,2010/08/23,07,43,08,07:43:08,15.47,-95.70,020,4.10
20100824215519,24,08,2010,2010/08/24,21,55,19,21:55:19,14.77,-93.76,016,4.40
20100825053410,25,08,2010,2010/08/25,05,34,10,05:34:10,17.04,-94.58,129,4.20
20100826205606,26,08,2010,2010/08/26,20,56,06,20:56:06,16.37,-98.05,006,3.90
20100827192912,27,08,2010,2010/08/27,19,29,12,19:29:12,16.36,-93.39,150,4.10
20100828223530,28,08,2010,2010/08/28,22,35,30,22:35:30,15.78,-94.09,078,4.20
20100829045217,29,08,2010,2010/08/29,04,52,17,04:52:17,16.40,-96.11,071,3.90
20100830174019,30,08,2010,2010/08/30,17,40,19,17:40:19,17.05,-95.00,015,3.70
20100831101703,31,08,2010,2010/08/31,10,17,03,10:17:03,14.21,-93.35,016,4.40
20100901104258,01,09,2010,2010/09/01,10,42,58,10:42:58,15.77,-92.68,180,3.90
20100902032400,02,09,2010,2010/09/02,03,24,00,03:24:00,17.18,-94.45,053,3.90
20100903050631,03,09,2010,2010/09/03,05,06,31,05:06:31,17.44,-95.41,065,3.80
20100904065214,04,09,2010,2010/09/04,06,52,14,06:52:14,15.43,-95.67,010,4.20
20100905142158,05,09,2010,2010/09/05,14,21,58,14:21:58,17.06,-94.68,118,4.10
20100906172202,06,09,2010,2010/09/06,17,22,02,17:22:02,16.34,-94.47,070,4.20
20100907195328,07,09,2010,2010/09/07,19,53,28,19:53:28,16.00,-97.10,026,4.10
20100908223317,08,09,2010,2010/09/08,22,33,17,22:33:17,15.61,-93.52,066,3.90
20100909042306,09,09,2010,2010/09/09,04,23,06,04:23:06,15.39,-94.75,025,4.20
20100910083501,10,09,2010,2010/09/10,08,35,01,08:35:01,15.59,-94.59,043,4.00
20100911175945,11,09,2010,2010/09/11,17,59,45,17:59:45,16.09,-97.56,016,3.60
20100912111908,12,09,2010,2010/09/12,11,19,08,11:19:08,16.94,-94.77,121,3.90
20100913190223,13,09,2010,2010/09/13,19,02,23,19:02:23,15.23,-92.05,178,4.10
20100914023407,14,09,2010,2010/09/14,02,34,07,02:34:07,17.16,-94.74,140,3.70
20100915045226,15,09,2010,2010/09/15,04,52,26,04:52:26,17.17,-94.51,138,3.90
20100916121731,16,09,2010,2010/09/16,12,17,31,12:17:31,16.12,-97.22,030,3.70
20100917021042,17,09,2010,2010/09/17,02,10,42,02:10:42,14.21,-93.57,016,3.90
20100918032912,18,09,2010,2010/09/18,03,29,12,03:29:12,17.69,-95.91,117,3.90
20100919092700,19,09,2010,2010/09/19,09,27,00,09:27:00,15.06,-94.56,029,3.90
20100920104934,20,09,2010,2010/09/20,10,49,34,10:49:34,16.74,-94.87,108,3.60
20100921111940,21,09,2010,2010/09/21,11,19,40,11:19:40,16.09,-97.18,004,3.50
20100922225519,22,09,2010,2010/09/22,22,55,19,22:55:19,17.13,-94.93,130,4.00
20100923053611,23,09,2010,2010/09/23,05,36,11,05:36:11,15.46,-94.75,016,4.20
20100924165144,24,09,2010,2010/09/24,16,51,44,16:51:44,17.17,-95.03,129,4.00
20100925185002,25,09,2010,2010/09/25,18,50,02,18:50:02,15.57,-97.27,007,4.00
20100926045427,26,09,2010,2010/09/26,04,54,27,04:54:27,17.00,-94.98,063,3.90
20100927125300,27,09,2010,2010/09/27,12,53,00,12:53:00,16.95,-94.97,117,3.80
20100928142706,28,09,2010,2010/09/28,14,27,06,14:27:06,16.03,-97.26,015,3.70
20100929191320,29,09,2010,2010/09/29,19,13,20,19:13:20,17.81,-95.62,027,3.90
20100930012001,30,09,2010,2010/09/30,01,20,01,01:20:01,15.37,-94.72,016,4.10
20101001112215,01,10,2010,2010/10/01,11,22,15,11:22:15,15.42,-95.74,026,4.10
20101002200553,02,10,2010,2010/10/02,20,05,53,20:05:53,14.82,-95.31,018,3.80
20101003070119,03,10,2010,2010/10/03,07,01,19,07:01:19,15.00,-95.92,016,3.90
20101004105408,04,10,2010,2010/10/04,10,54,08,10:54:08,16.00,-97.03,026,3.60
20101005111018,05,10,2010,2010/10/05,11,10,18,11:10:18,16.82,-94.79,115,3.80
20101006145454,06,10,2010,2010/10/06,14,54,54,14:54:54,16.54,-94.67,101,4.00
20101007114741,07,10,2010,2010/10/07,11,47,41,11:47:41,15.07,-94.99,016,4.00
20101008165300,08,10,2010,2010/10/08,16,53,00,16:53:00,15.71,-93.73,088,4.10
20101009025731,09,10,2010,2010/10/09,02,57,31,02:57:31,15.72,-92.76,171,5.20
20101010061053,10,10,2010,2010/10/10,06,10,53,06:10:53,17.45,-91.84,010,4.00
20101011070514,11,10,2010,2010/10/11,07,05,14,07:05:14,15.47,-96.34,006,3.80
20101012004943,12,10,2010,2010/10/12,00,49,43,00:49:43,17.75,-95.26,129,3.90
20101013063909,13,10,2010,2010/10/13,06,39,09,06:39:09,16.21,-97.61,005,3.60
20101014102331,14,10,2010,2010/10/14,10,23,31,10:23:31,15.94,-92.96,171,3.80
20101015224921,15,10,2010,2010/10/15,22,49,21,22:49:21,15.79,-96.22,036,3.30
20101016063024,16,10,2010,2010/10/16,06,30,24,06:30:24,16.97,-95.16,111,3.60
20101017004047,17,10,2010,2010/10/17,00,40,47,00:40:47,15.84,-96.13,029,4.20
20101018062144,18,10,2010,2010/10/18,06,21,44,06:21:44,15.63,-96.43,013,3.50
20101019063649,19,10,2010,2010/10/19,06,36,49,06:36:49,15.66,-95.62,016,3.40
20101020090152,20,10,2010,2010/10/20,09,01,52,09:01:52,17.19,-94.53,139,4.00
20101021190832,21,10,2010,2010/10/21,19,08,32,19:08:32,16.88,-95.24,119,3.70
20101022224733,22,10,2010,2010/10/22,22,47,33,22:47:33,15.79,-96.52,016,3.60
20101023225352,23,10,2010,2010/10/23,22,53,52,22:53:52,15.70,-93.08,120,3.90
20101024063548,24,10,2010,2010/10/24,06,35,48,06:35:48,17.00,-94.86,127,3.90
20101025151906,25,10,2010,2010/10/25,15,19,06,15:19:06,15.75,-96.66,015,4.20
20101026055654,26,10,2010,2010/10/26,05,56,54,05:56:54,15.02,-94.70,003,4.30
20101027111121,27,10,2010,2010/10/27,11,11,21,11:11:21,16.80,-94.54,126,3.70
20101028140313,28,10,2010,2010/10/28,14,03,13,14:03:13,15.20,-91.87,202,5.00
20101029191705,29,10,2010,2010/10/29,19,17,05,19:17:05,15.89,-92.87,170,4.00
20101030002300,30,10,2010,2010/10/30,00,23,00,00:23:00,15.74,-93.78,087,3.60
20101031014936,31,10,2010,2010/10/31,01,49,36,01:49:36,16.94,-94.94,123,3.60
20101101060232,01,11,2010,2010/11/01,06,02,32,06:02:32,16.78,-94.52,124,3.90
20101102152411,02,11,2010,2010/11/02,15,24,11,15:24:11,15.82,-94.68,013,3.90
20101103035500,03,11,2010,2010/11/03,03,55,00,03:55:00,16.47,-96.11,077,3.90
20101104041637,04,11,2010,2010/11/04,04,16,37,04:16:37,16.17,-97.64,007,4.10
20101105060742,05,11,2010,2010/11/05,06,07,42,06:07:42,16.86,-95.01,113,3.80
20101106081918,06,11,2010,2010/11/06,08,19,18,08:19:18,17.36,-94.63,155,3.90
20101107093141,07,11,2010,2010/11/07,09,31,41,09:31:41,16.52,-96.01,073,4.00
20101108164451,08,11,2010,2010/11/08,16,44,51,16:44:51,17.02,-94.83,127,3.90
20101109005103,09,11,2010,2010/11/09,00,51,03,00:51:03,15.01,-96.07,019,4.10
20101110072333,10,11,2010,2010/11/10,07,23,33,07:23:33,18.11,-93.45,079,4.20
20101111112300,11,11,2010,2010/11/11,11,23,00,11:23:00,18.05,-97.60,056,4.30
20101112142157,12,11,2010,2010/11/12,14,21,57,14:21:57,15.18,-94.30,016,4.00
20101113060901,13,11,2010,2010/11/13,06,09,01,06:09:01,15.22,-93.99,016,4.20
20101114075026,14,11,2010,2010/11/14,07,50,26,07:50:26,14.93,-93.00,086,4.30
20101115161255,15,11,2010,2010/11/15,16,12,55,16:12:55,14.13,-93.73,020,4.20
20101116050933,16,11,2010,2010/11/16,05,09,33,05:09:33,16.09,-94.85,008,4.00
20101117140214,17,11,2010,2010/11/17,14,02,14,14:02:14,17.53,-94.85,146,4.00
20101118112605,18,11,2010,2010/11/18,11,26,05,11:26:05,16.88,-95.22,105,3.90
20101119121913,19,11,2010,2010/11/19,12,19,13,12:19:13,15.65,-93.10,118,3.70
20101120222443,20,11,2010,2010/11/20,22,24,43,22:24:43,17.30,-96.84,005,3.70
20101121023324,21,11,2010,2010/11/21,02,33,24,02:33:24,15.94,-95.76,010,3.90
20101122065542,22,11,2010,2010/11/22,06,55,42,06:55:42,17.24,-94.45,157,3.90
20101123082147,23,11,2010,2010/11/23,08,21,47,08:21:47,16.91,-95.33,098,4.10
20101124014048,24,11,2010,2010/11/24,01,40,48,01:40:48,16.82,-93.92,157,3.70
20101125105137,25,11,2010,2010/11/25,10,51,37,10:51:37,15.96,-97.73,017,3.50
20101126134101,26,11,2010,2010/11/26,13,41,01,13:41:01,14.98,-93.19,070,4.00
20101127022718,27,11,2010,2010/11/27,02,27,18,02:27:18,16.62,-94.53,115,3.70
20101128100359,28,11,2010,2010/11/28,10,03,59,10:03:59,16.92,-95.32,109,4.00
20101129130957,29,11,2010,2010/11/29,13,09,57,13:09:57,15.94,-96.43,048,4.10
20101130022109,30,11,2010,2010/11/30,02,21,09,02:21:09,16.33,-97.90,043,3.40
20101201031941,01,12,2010,2010/12/01,03,19,41,03:19:41,16.63,-94.45,128,3.80
20101202115126,02,12,2010,2010/12/02,11,51,26,11:51:26,15.89,-97.79,016,3.40
20101203115758,03,12,2010,2010/12/03,11,57,58,11:57:58,16.13,-95.03,023,3.70
20101204144625,04,12,2010,2010/12/04,14,46,25,14:46:25,15.91,-95.69,055,3.80
20101205174333,05,12,2010,2010/12/05,17,43,33,17:43:33,16.61,-97.97,020,3.50
20101206190704,06,12,2010,2010/12/06,19,07,04,19:07:04,15.39,-95.81,029,3.50
20101207231212,07,12,2010,2010/12/07,23,12,12,23:12:12,16.39,-94.10,135,4.00
20101208052937,08,12,2010,2010/12/08,05,29,37,05:29:37,17.09,-94.77,140,3.80
20101209101554,09,12,2010,2010/12/09,10,15,54,10:15:54,15.35,-95.86,005,3.80
20101210121501,10,12,2010,2010/12/10,12,15,01,12:15:01,16.95,-95.27,107,3.70
20101211151911,11,12,2010,2010/12/11,15,19,11,15:19:11,16.19,-95.24,058,3.80
20101212153235,12,12,2010,2010/12/12,15,32,35,15:32:35,16.15,-97.57,002,3.40
20101213115514,13,12,2010,2010/12/13,11,55,14,11:55:14,15.80,-92.81,173,3.90
20101214163357,14,12,2010,2010/12/14,16,33,57,16:33:57,17.29,-94.97,139,3.60
20101215184226,15,12,2010,2010/12/15,18,42,26,18:42:26,16.08,-92.91,215,4.10
20101216190040,16,12,2010,2010/12/16,19,00,40,19:00:40,14.09,-93.22,005,3.70
20101217193018,17,12,2010,2010/12/17,19,30,18,19:30:18,17.18,-96.57,077,3.40
20101218214302,18,12,2010,2010/12/18,21,43,02,21:43:02,14.87,-94.90,020,4.10
20101219215043,19,12,2010,2010/12/19,21,50,43,21:50:43,14.99,-94.83,016,3.70
20101220182200,20,12,2010,2010/12/20,18,22,00,18:22:00,16.64,-96.38,070,3.80
20101221025935,21,12,2010,2010/12/21,02,59,35,02:59:35,17.54,-93.93,044,4.00
20101222043149,22,12,2010,2010/12/22,04,31,49,04:31:49,15.85,-96.28,025,3.60
20101223193334,23,12,2010,2010/12/23,19,33,34,19:33:34,14.00,-93.89,016,4.50
20101224220425,24,12,2010,2010/12/24,22,04,25,22:04:25,17.16,-95.77,115,3.90
20101225014244,25,12,2010,2010/12/25,01,42,44,01:42:44,15.63,-96.41,020,3.70
20101226040002,26,12,2010,2010/12/26,04,00,02,04:00:02,16.74,-94.10,140,3.90
20101227072728,27,12,2010,2010/12/27,07,27,28,07:27:28,15.90,-96.31,020,3.90
20101228151748,28,12,2010,2010/12/28,15,17,48,15:17:48,17.96,-97.43,060,3.90
20101229213311,29,12,2010,2010/12/29,21,33,11,21:33:11,17.27,-93.67,061,4.00
20101230124308,30,12,2010,2010/12/30,12,43,08,12:43:08,17.63,-95.28,120,3.90
20101231202443,31,12,2010,2010/12/31,20,24,43,20:24:43,15.62,-93.57,084,3.60
20110101043237,01,01,2011,2011/01/01,04,32,37,04:32:37,14.88,-92.94,068,3.90
20110102170951,02,01,2011,2011/01/02,17,09,51,17:09:51,14.16,-93.48,016,4.00
20110103183601,03,01,2011,2011/01/03,18,36,01,18:36:01,17.08,-94.10,168,3.90
20110104020142,04,01,2011,2011/01/04,02,01,42,02:01:42,15.91,-96.44,025,3.60
20110105180212,05,01,2011,2011/01/05,18,02,12,18:02:12,15.37,-94.66,020,4.00
20110106190902,06,01,2011,2011/01/06,19,09,02,19:09:02,15.58,-95.79,010,3.60
20110107063142,07,01,2011,2011/01/07,06,31,42,06:31:42,15.86,-95.14,007,3.90
20110108073818,08,01,2011,2011/01/08,07,38,18,07:38:18,15.37,-94.70,017,3.80
20110109015301,09,01,2011,2011/01/09,01,53,01,01:53:01,16.65,-94.71,104,4.20
20110110062540,10,01,2011,2011/01/10,06,25,40,06:25:40,16.28,-96.11,069,4.20
20110111132905,11,01,2011,2011/01/11,13,29,05,13:29:05,16.92,-93.94,148,3.40
20110112054135,12,01,2011,2011/01/12,05,41,35,05:41:35,16.78,-94.75,109,4.80
20110113062245,13,01,2011,2011/01/13,06,22,45,06:22:45,16.73,-94.71,114,3.90
20110114065419,14,01,2011,2011/01/14,06,54,19,06:54:19,15.61,-96.09,006,4.00
20110115065749,15,01,2011,2011/01/15,06,57,49,06:57:49,17.36,-94.64,016,3.80
20110116101642,16,01,2011,2011/01/16,10,16,42,10:16:42,15.54,-96.01,003,3.90
20110117102326,17,01,2011,2011/01/17,10,23,26,10:23:26,15.61,-95.92,007,3.90
20110118010828,18,01,2011,2011/01/18,01,08,28,01:08:28,17.34,-95.62,083,3.90
20110119020924,19,01,2011,2011/01/19,02,09,24,02:09:24,16.10,-97.52,020,3.60
20110120134721,20,01,2011,2011/01/20,13,47,21,13:47:21,16.09,-93.15,163,3.90
20110121212336,21,01,2011,2011/01/21,21,23,36,21:23:36,16.42,-95.19,077,3.70
20110122001253,22,01,2011,2011/01/22,00,12,53,00:12:53,16.00,-96.88,020,3.50
20110123002247,23,01,2011,2011/01/23,00,22,47,00:22:47,17.40,-94.72,136,4.50
20110124150134,24,01,2011,2011/01/24,15,01,34,15:01:34,15.73,-97.61,005,3.90
20110125204050,25,01,2011,2011/01/25,20,40,50,20:40:50,15.31,-92.94,110,4.10
20110126052652,26,01,2011,2011/01/26,05,26,52,05:26:52,16.14,-95.08,009,3.80
20110127140946,27,01,2011,2011/01/27,14,09,46,14:09:46,16.69,-93.69,139,4.00
20110128152906,28,01,2011,2011/01/28,15,29,06,15:29:06,16.09,-96.02,006,3.90
20110129015035,29,01,2011,2011/01/29,01,50,35,01:50:35,14.96,-93.19,060,4.50
20110130032006,30,01,2011,2011/01/30,03,20,06,03:20:06,15.90,-96.90,020,4.10
20110131171410,31,01,2011,2011/01/31,17,14,10,17:14:10,16.73,-95.67,082,3.80
20110201041913,01,02,2011,2011/02/01,04,19,13,04:19:13,14.11,-93.37,016,4.10
20110202093612,02,02,2011,2011/02/02,09,36,12,09:36:12,16.29,-97.86,005,3.80
20110203161519,03,02,2011,2011/02/03,16,15,19,16:15:19,15.40,-94.72,016,4.20
20110204020319,04,02,2011,2011/02/04,02,03,19,02:03:19,15.50,-93.46,094,3.70
20110205174440,05,02,2011,2011/02/05,17,44,40,17:44:40,16.12,-95.67,059,4.10
20110206021229,06,02,2011,2011/02/06,02,12,29,02:12:29,17.56,-95.10,135,4.10
20110207091837,07,02,2011,2011/02/07,09,18,37,09:18:37,15.82,-94.02,087,4.00
20110208105146,08,02,2011,2011/02/08,10,51,46,10:51:46,16.34,-94.84,074,4.10
20110209144952,09,02,2011,2011/02/09,14,49,52,14:49:52,16.64,-95.36,079,4.20
20110210151229,10,02,2011,2011/02/10,15,12,29,15:12:29,16.27,-96.27,025,3.60
20110211021947,11,02,2011,2011/02/11,02,19,47,02:19:47,16.94,-95.50,103,3.60
20110212070512,12,02,2011,2011/02/12,07,05,12,07:05:12,15.66,-93.19,110,3.60
20110213072457,13,02,2011,2011/02/13,07,24,57,07:24:57,15.24,-95.64,013,3.80
20110214140244,14,02,2011,2011/02/14,14,02,44,14:02:44,16.81,-94.91,113,3.50
20110215180457,15,02,2011,2011/02/15,18,04,57,18:04:57,15.44,-94.77,019,3.80
20110216212053,16,02,2011,2011/02/16,21,20,53,21:20:53,15.98,-95.31,052,4.20
20110217051752,17,02,2011,2011/02/17,05,17,52,05:17:52,15.75,-94.15,071,3.80
20110218000826,18,02,2011,2011/02/18,00,08,26,00:08:26,15.49,-96.03,005,3.70
20110219025525,19,02,2011,2011/02/19,02,55,25,02:55:25,16.14,-92.85,232,4.20
20110220165944,20,02,2011,2011/02/20,16,59,44,16:59:44,16.73,-93.80,153,3.60
20110221084936,21,02,2011,2011/02/21,08,49,36,08:49:36,17.07,-94.28,167,3.90
20110222025723,22,02,2011,2011/02/22,02,57,23,02:57:23,16.16,-96.05,056,3.90
20110223034247,23,02,2011,2011/02/23,03,42,47,03:42:47,14.70,-94.37,016,4.10
20110224134834,24,02,2011,2011/02/24,13,48,34,13:48:34,16.62,-92.44,004,3.40
20110225135020,25,02,2011,2011/02/25,13,50,20,13:50:20,15.91,-92.06,015,3.40
20110226075724,26,02,2011,2011/02/26,07,57,24,07:57:24,14.76,-93.79,015,4.10
20110227114616,27,02,2011,2011/02/27,11,46,16,11:46:16,17.24,-94.71,146,4.10
20110228171902,28,02,2011,2011/02/28,17,19,02,17:19:02,17.25,-94.13,179,4.10
20110301004448,01,03,2011,2011/03/01,00,44,48,00:44:48,15.85,-92.61,187,4.20
20110302111603,02,03,2011,2011/03/02,11,16,03,11:16:03,15.24,-93.97,016,4.00
20110303003644,03,03,2011,2011/03/03,00,36,44,00:36:44,16.46,-93.65,148,5.00
20110304010516,04,03,2011,2011/03/04,01,05,16,01:05:16,17.27,-95.05,031,3.80
20110305025426,05,03,2011,2011/03/05,02,54,26,02:54:26,17.25,-93.94,206,4.20
20110306122839,06,03,2011,2011/03/06,12,28,39,12:28:39,15.54,-93.65,071,4.10
20110307195542,07,03,2011,2011/03/07,19,55,42,19:55:42,15.79,-94.26,087,4.00
20110308211652,08,03,2011,2011/03/08,21,16,52,21:16:52,15.67,-93.17,113,3.90
20110309182118,09,03,2011,2011/03/09,18,21,18,18:21:18,17.15,-94.67,148,4.20
20110310003046,10,03,2011,2011/03/10,00,30,46,00:30:46,16.95,-94.60,125,4.00
20110311043923,11,03,2011,2011/03/11,04,39,23,04:39:23,16.40,-94.33,105,4.00
20110312065332,12,03,2011,2011/03/12,06,53,32,06:53:32,15.52,-93.84,019,4.20
20110313183155,13,03,2011,2011/03/13,18,31,55,18:31:55,14.86,-93.41,033,4.10
20110314033242,14,03,2011,2011/03/14,03,32,42,03:32:42,16.04,-97.45,014,3.80
20110315090121,15,03,2011,2011/03/15,09,01,21,09:01:21,16.28,-97.99,010,3.90
20110316090301,16,03,2011,2011/03/16,09,03,01,09:03:01,16.85,-92.84,005,3.40
20110317134615,17,03,2011,2011/03/17,13,46,15,13:46:15,15.38,-96.43,019,3.80
20110318055037,18,03,2011,2011/03/18,05,50,37,05:50:37,16.20,-94.57,061,3.80
20110319090102,19,03,2011,2011/03/19,09,01,02,09:01:02,17.69,-94.63,181,3.80
20110320181450,20,03,2011,2011/03/20,18,14,50,18:14:50,16.17,-97.71,005,3.60
20110321192034,21,03,2011,2011/03/21,19,20,34,19:20:34,15.95,-97.01,010,3.90
20110322221153,22,03,2011,2011/03/22,22,11,53,22:11:53,16.63,-98.06,025,3.70
20110323083515,23,03,2011,2011/03/23,08,35,15,08:35:15,15.80,-96.99,016,3.50
20110324191329,24,03,2011,2011/03/24,19,13,29,19:13:29,16.24,-97.92,032,3.50
20110325173300,25,03,2011,2011/03/25,17,33,00,17:33:00,16.48,-94.93,084,3.90
20110326182728,26,03,2011,2011/03/26,18,27,28,18:27:28,16.76,-94.58,127,3.90
20110327193914,27,03,2011,2011/03/27,19,39,14,19:39:14,16.98,-95.23,115,3.70
20110328000933,28,03,2011,2011/03/28,00,09,33,00:09:33,17.18,-94.91,136,3.90
20110329025336,29,03,2011,2011/03/29,02,53,36,02:53:36,18.92,-97.01,046,3.90
20110330102705,30,03,2011,2011/03/30,10,27,05,10:27:05,15.38,-97.07,017,3.70
20110331105228,31,03,2011,2011/03/31,10,52,28,10:52:28,14.56,-92.90,008,4.60
